Allen, Roger ; http//www.rogerallen.com/|Stephen Bacchus||Mike Douglas|||Graham/O'Briain/Padraigin|Mike Heron||||Lost Wolf |M. Unit Project|||||Rounder Banjo (Series)|Scottish Holiday||||Winch|||
Almost Cowboyz ; http://www.almostcowboyz.com/|Bachue|Liz Carroll|Connie Dover||||Judd Herrman||||Luther Wright and the Wrongs |MNB|||||Rounder Records Bluegrass (Series)|Scottish National Pipe & Drum||||Jesse Winchester|||
American Made Band ; http://www.americanmadeband.com/||Carroll/Maguire|Barry Dow|||Grampian Police Pipe Band|John Herrmann||||Lynch, James Patrick |Mac Umba|||||Josh Rouse|Scottish Pipe Band||||Wind In The Rigging|||
Amy Jayne McCabe and the Highlanders |Badlees|Dee Carstensen||||Grand Concert Of Scottish Pipi|Paul Herron||||Lynn, Lory |Mac?Talla|||||Rowallan Consort|Scottish Pipes & Drums||||Windkraft Acht|||
Anderson, Abbe ; http://www.abbeanderson.com/|Joan Baez ; http://www.joanbaezday.com/|Carter Family|Roma Downey|||Michael Grande|Betina Hershey||||Lynn, Tracie |Margaret MacArthur||||||Scottish Tradition||||J.D. Winningham|||
Anderson, Christy Lee ; http://www.christyleeanderson.com/|Bagpipe Marches & Music Of Sco|Carter Family (Tribute)|Johnette Downing|||Grandpa Jones|Jana Herzen||||Lynn, Vanessa |Jimmy MacCarthy|||||Peter Rowan|Scottish Traditional Fiddle Music||||Mare Winningham|||
Andrew, Marc |Bagpipes Of Britain & Ireland|Anita Carter|The Downloads|||Stephane Grappelli|Hesperus|||||Angus MacColl||||||Gove Scrivenor||||Cathy Winter|||
Anthony, Kim |Susan Bailey|Dave Carter and Tracy Grammer|Ann Doyle|||Grateful Dead|Carl Hession|||||Ewan MacColl|||||Normie Rowe|Gary Scruggs||||Wired To The Moon|||
Arbuckle Boys, The ; http://www.arbuckleboys.com/|Aly Bain|David E. Carter|Danny Doyle|||Grateful Dead (Tribute)|Carolyn Hester|||||Kirsty MacColl|||||Tom Rowe|Randy Scruggs||||Wiregrass Sacred Harp Singers|||
Armstrong, Tom ; http://www.tomarmstrongmusic.com/|Bain/Anderson|Jason Carter|Dr. Strangely Strange|||David Gray ; http://www.davidgray.com/|Eric Hester|||||Allan MacDonald|||||Leo Rowsome|Sea Shanties||||Thomas A. Wirtanen|||
Austin, Emily |Duck Baker|John Carter|Dr. Watson Reid & Americana|||Lydia Gray|Ron Hester||||||||||Phil Roy|Sean Nua||||Bob Wiseman|||
Austin, Jodi ; http://www.jodiaustin.com/ |Elke Baker|Valerie Carter|Gaither Drake|||Peter Grayling|Boo Hewerdine|||||Dr. Angus Macdonald|||||Royal Festival Pops Orchestra|Sean O'Neill||||Mac Wiseman|||
Austin, Julian |Baktabak Interview (Series)|Eliza Carthy|Nick Drake|||Jacqui Graziano|Peggy Hewett|||||Fergie MacDonald||||||Seasonal Tale||||Wishing Chair|||
|Balafon Marimba Ensemble|Martin Carthy|Pete Drake|||Great American String Band|Peter Hewlett|||||Iain MacDonald|||||Royal Scots Dragoon Guards|Seattle Guitar Circle||||Denison Witmer|||
|Baldassaro and Frehley|John Carty|Dransfield|||Great Big Sea|Ann Heymann|||||Laurel MacDonald|||||Kate Royce|Johnny Seay||||Ben Wittman|||
Accident Clearinghouse ; http://www.accidentclearinghouse.com/|Balkanarama|Paddy Carty|Barry Dransfield|||Great Irish American Singalong|Heather Heywood|||||Rod MacDonald|||||Tom Rozum|John Sebastian||||Ron Wohleking|||
Allen, Simon ; http://www.simonallenmusic.co.uk/|Patrick Ball|Katzi Carver|Liz Dreisbach|||Great Speckled Bird|Phil Heywood|||||Iain MacFayden|||||Rua|Marta Sebestyen||||Frank Wojnarowski|||
Anchorhead ; http://www.anchorhead.net/|Ball/Edwards/Gladden/Terry|Meghan Cary|Jimmie Driftwood ; http://www.jimmiedriftwood.com/|||Greedy||||||MacIsaac & Ross|||||The Ruby Rakes|Alph Secakuku||||Kate Wolf ; http://www.katewolf.com/|||
Anderson, Jonas ; http://www.jonasanderson.com/|Michael Ballew|Peter Case|Driving Blind|||Green|Hicks/Allison/Brooks/Bobs/Ronk|||||Ashley MacIsaac ; http://ashley-macisaac.com/|||||Marilyn Rucker|Secret Garden|||||||
Anessa Andrews ; http://www.anessaandrews.com/|Banchory Strathspey & Reel Soc|Casey and Mary and Friends|Dronningens Livstykke|||Green Fields Of America|David Hidalgo|||||David MacIsaac|||||Rhonda and Sparky Rucker|Barbara Seeger||||Wolfe Tones|||
Angry Johnny and The Killbillies ; http://www.getangry.com/|Marcia Ball ; http://www.marciaball.com/|Karan Casey|Drop Of The Irish|||Green Grass Cloggers|Hidden English|||||Wendy MacIsaac||||||Mike Seeger||||Leah Wolfsong|||
Apbkonburi, Jakapun (Got) ; http://www.gotjakrapun.com/|The Band Of The Black Watch|Karen Casey|Drop The Box|||Babbie Green|Joel Higgins|||||Eilidh MacKenzie|||||Ruckus Juice & Chitlins|Peggy Seeger ; http://www.pegseeger.com/||||Wolfstone|||
Arnold, Eddy ; http://www.eddyarnold.com/|The Band|Nollaig Casey|Drovers Old Time Medicine Show|||Steve Green|High Kings Of Tara|||||Talitha MacKenzie|||||Rude Girls|Penny Seeger||||Women Of The World (Putumayo Series)|||
Arthur, Joseph ; http://www.josepharthur.com/|Banjo Express|Patti Casey|Richard Drueding|||Greenbriar Boys|High Level Ranters|||||Iain MacKintosh|||||Lee Rude|Pete Seeger||||Women of the Calabash|||
Asskickers ; http://www.asskickers.net/|Banjo Furioso|Johnny Cash|Drum Major General||||High Range|||||Dougie MacLean|||||Rey Ruiz|The Seekers||||Angi Ma Wong|||
Asylum Street Spanker ; http://www.asylumstreetspankers.com/|Bannal|Eva Cassidy|Lloyd Drust|||Bruce Greene|High Spirit|||||Tara MacLean|||||Gail Rundlett|Seelyhoo||||The Wood's Tea Co.|||
Auld, Audrey ; http://www.audreyauld.com/|Walt Bannon|Patrick Cassidy|Dublin Ramblers|||Greenfire|The Highland Bagpipes|||||Kate MacLeod|||||Running Child Singers|Seewald/Psamin||||Doug Wood|||
Austin Hanks ; http://www.austinhanks.com/|Barbara|Cassidys|The Dubliners|||Stanley Greenthal|Highland Connection|||||Tony MacMahon|||||Runrig|Segreles||||Eric Wood|||
Austin Lounge Lizards ; http://www.austinlizards.com/|Chris Barber|The Cast (Scottish)|Dubliners/Dullaghan/Grace/&|||Greentrax 10th Anniversary|Forty?Eighth Highlanders|||||Buddy MacMaster|||||Rural String Bands (Series)|Ronnie Nyogetsu Seldin||||Wood/Wilson/Carthy|||
|Freeland Barber|Castlebay|Dubliners/O'Neill/Backthorn|||Greg Greenway ; http://www.greggreenway.com/|The Highwaymen|||||Natalie MacMaster ; http://www.macmastermusic.com/|||||Kate Rusby|Sid Selvidge||||Wooden Spoon|||
|Barclay James Harvest|Robert Lee Castleman|Duelling Banjos|||Greenwich Village Folk Festiva|Brennan R. Hill|||||Padraic MacMathuna|||||Tom Rush ; http://tomrush.com|Serendipity Singers||||Wooden Stars|||
|Bards|Allan Caswell|Eoin Duignan|||Melody Greenwood|Hill/Linnane|||||John MacNally|||||Rushy Mountain|Jo Serrapere||||Bob Woodruff|||
|Bare Necessities|Jud Caswell|Lorraine Duisit|||Greg Brown (Tribute)|Hill/Macmahon|||||MacNaughtons Vale Of Atholl Pi|||||Russell Family|Serras||||Gay & Terry Woods|||
|Barely Works|Catfish Keith|Dulcimer Christmas|||Greg Hawks & The Tremblers|Bob Hillman|||||Flora MacNeil|||||Bonnie Russell|Sevens||||Sylvia Woods|||
|Sally Barker|Cathy Fink & Marcy Marxer|Brian Dullaghan|||Greg Trooper|Chris Hillman|||||Madeline MacNeil|||||Brenda Russell|Colleen Sexton||||Woodstock Mountains Revue|||
|Sister R. Mildred Barker|Robert Cazimero|Andy Duncan|||Clive Gregson|Hillmen|||||Catherine?Ann MacPhee|||||Claudia Russell|Martin Sexton||||Woody Guthrie (Tribute)|||
|Barley Bree|Glenside Ceili Band & Pat O'Brian Ban|Gordon Duncan|||Gregson/Collister|Anne Hills|||||Donald MacPherson|||||Tom Russell|Shabbat Unplugged||||Woodys|||
|Barleyshakes|The Ceili Bands|Judith Dunlore|||Grey Larsen & Paddy League|Tish Hinojosa|||||Claudia Mace|||||Russell/Kydd|Sam Shaber||||Ina May Wool|||
|Lou Barlow|Brian Boru Band Ceili|Cahal Dunne|||Sara Grey|Sam Hinton|||||Geraldine MacGowan|||||Rustic Highlanders|||||Occasional Word|||
|Carol Barney|Ceilidh/Holland|Durham Constabulary Brass Band|||Gerri Gribi|Robyn Hitchcock & the Egyptians||||||||||Bleizi Ruz|Rees Shad||||The World (Rykodisc/Mickey Hart Series)|||
|Baron|Celebration Of Scottish Music|Judith Durham|||Al Grierson|Robyn Hitchcock|||||Hamish MacGregor & Blue Bonnet|||||Cathie Ryan|Shades of Grey||||World Library Of Folk & Primitive Music (Series)|||
|Jean Baron|Celtic Celebration|Don Durlacher|||Donna Griffin|Andrea Hoag|||||Machanic Manyeruke|||||Sean Ryan|The Shadows||||World Music Collection (Pmf Series)|||
|Ruth Barrett|Celtic Christmas (Laserlight)|Dusing Singers|||Patty Griffin ; http://www.pattygriffin.com/|Hobo Jim|||||Paul Machlis|||||Carla Ryder|The Shady Trees||||World Of Irish Folk|||
|Syd Barrett|Celtic Christmas (St. Clair Series)|Slim Dusty|||Grace Griffith|Doug Hoekstra|||||Mairi MacInnes|||||Brady Rymer|Dando Shaft||||World's Greatest Bluegrass Pickers (Series)|||
|Barrio Boyzz|Celtic Christmas (Windham Hill Series)|Richard Dworsky|||Nanci Griffith ; http://www.nancigriffith.com/|Andi Hoffmann|||||Kate MacKenzie||||||Shai No Shai||||Wounded Healers Project|||
|Barrowside|Celtic Collections (K?Tel Series)|Richard Dyer?Bennet|||Elizabeth Grigg|John Hogan|||||Rob Mackillop||||||Jon Shain||||Wretched Refuse String Band|||
|Margaret Barry & Pecker|Celtic Connections|Bob Dylan ; http://www.bobdylan.com/|||Tim Grimm|Neil Hogan|||||Elise MacLellan||||||The Shamrock Singers||||John W. Wright|||
|The Barry Sisters|Celtic Fingerstyle Guitar (Series)|Dysart & Dundonald Pipe Band|||Gringo|Robin Holcomb|||||Ken MacLennan|||||Retsin ; http://www.retsin.com/|Shanachie||||Jennifer & Hazel Wrigley|||
|John Barry|Celtic Folk Festival||||David Grisman|Roscoe Holcomb|||||Rita MacNeil|||||Sandy Ross ; http://www.sandyross.com/|Shangoya||||Liu Sola Wu Man|||
|Barry/Gorman|Celtic Muse||||George Gritzbach|Holding On|||||Macuilxochitl||||||Eleanor Shanley||||The Wurzels|||
|Steve Bartek|Celtic Orchestra|John Doan ; http://www.johndoan.com/|||The Groobees|Holding Up Half The Sky (Series)|||||Madcat & Kane||||||Shannon||||Martyn Wyndham-Read|||
|Geoff Bartley|Celtic Pride||||David Shepherd Grossman|Holiday Odyssey|||||Joanie Madden||||||Sharon Shannon|||||||
|Barra MacNeils ; http://www.barramacneils.com/|Celtic Pride II||||Stefan Grossman|Deborah Holland|||||Magic & Mystery||||||Shanon|||||||
|Robbie Basho|Celtic Soul?Magic of Ireland||||George Grove|Jerry Holland|||||Magic Of Ireland|||||Randa Lee Express, The |Jaacov Shapiro|||||||
|Dave Bass|Celtic Spirit||||K.C. Groves|Maggie Holland|||||Magical Strings|||||Randorff, Jim |Yaacav Shapiro||||Loudon Wainwright III ; http://www.lwiii.com/|||
|Batak|Celtic Thunder|Damron, Allen Wayne |||Sara Groves|Nicky Holland|||||Yukov Magid|||||Randy Lee Ashcraft & The Salt Water Cowboys |Jamshied Sharifi||||Lawrence Welk ; http://www.planetwelk.com/|||
|Heidi Batchelder|Celtic Twilight (Series)|Daniel, Davis |||Gryphon|Hollerin'|||||Magma|||||Range Fire |Shashmaqam|||||||
|Batdorf & McLean|Innisfree Ceoil|Daniela Mühleis & Band |||Pamela Gude|Traver Hollow|||||Magpie|||||Range Riders |Shaver|||||||
|Battering Ram|Ceol Tigh Neachtain|Danny Griego and the Country Thunder Band |||Rick Guerrero|Stanley Holloway|||||Dean Magraw|||||Rangel, Moses |Shaw Brothers|||||||
|Battlefield Band ; http://www.battlefield.co.uk|Ceolbeg|Daughters of the Purple Sage |||Uluwehi Guerrero|Rupert Holmes|||||Maiden Voyage|||||Rash, Rockie |Gillian Shaw|||||||
|Sarah Bauhan|Ceoltoiri|David John and the Comstock Cowboys |||Guitar Workshop (Series)|Peter Holsapple|||||Charlie Major|||||Rawls, Lorraine |Jodi Shaw|||||||
|Bays/Berstein|Erik Cerame|David, Patty |||Roy Gullane|David Holt ; http://www.davidholt.com/|||||Miriam Makeba|||||Razin Kane |Robert Shaw|||||||
|Keola Beamer|Lisa Cerbone|Davis, Brielle |||Arlo Guthrie ; http://www.arlo.net/|The Holy Modal Rounders|||||Makem & Clancy (Tommy & Liam)|||||Rebel, Johnny |Eilidh Shaw|||||||
|Beatles (Tribute)|Ceremonial & War Dances|Dawson, Peter |||Woody Guthrie|The Holy Ranger|||||Tommy Makem|||||Redding, JoAnne ||||||||
|Charlie Beaton|Chad Mitchell Trio|Day, Crystal |||Guy Van Duser & Billy Novick|Home Service|||||Malaika|||||Reed, Robert Earl |Shoshana Shay|||||||
|Beatons Of Mabou|Laura Chandler|Deal, Don |||Gwendal|Mary Hopkin|||||Jim Malcolm|||||Remus, Kim  |Shays' Rebellion|||||||
|Leland R. Beaumont|Chris Chandler|Dee, Danny |||Youenn Gwernig|Mary Rice Hopkins||||||||||Rey, Bobby  |Shearwater|||||||
|Beausoleil|Chantan|DeLange, Ilse  |||Gypsy Reel|Trader Horne|||||Rick Malis|||||Ribnikar, Steve |John Sheehan|||||||
|Paul Eugene Beck|Chanukah At Home|DeLisle, Grey ||||James Horner|||||Leslie Mallery|||||Rich, John  |Allen Shelton|||||||
|Margaret Becker|Michael Chapdelaine|Denney, Kevin  ||||The Horseflies|||||Dave Mallett|||||Riley, Jeannie C.  |Julie Shephard|||||||
|Robert Becker|Thomas Chapin Trio|Dennis Gilley and The Milestone Band |||Gipsy Kings ; http://www.gipsykings.com/|Horslips|||||Curtis Maloney|||||Riley, Yancy |Bill Singers Shepherd|||||||
|Beckie and Sid|Harry Chapin ; http://www.harrychapinmusic.com/|Derringer |||Joules Graves ; http://www.joulesgraves.com/|Hot Gutar|||||Maluzerne|||||River Ranch Band, The |Cosy Sheridan ; http://www.cosysheridan.com/|||||||
|Tom Bee|Tom Chapin|Desert Reign ||||Hot Soup|||||Wu Man|||||Rivers |John Sherman|||||||
|Beers Family|Michael Chapman|Desperado ||||Hotel Faux Pas|||||Marilynn Manfra|||||Robison, Bruce |Patricia Shih|||||||
|Beeston Pipe Band|Roger Chartier|DeWolfe, Martha |||Garrett, Pat |David Houde|||||Cindy Mangsen|||||Robison, Charlie |Richard Shindell|||||||
|Tom Begich|Paul Chasman|Dickens, JJ |||Geezinslaw Brothers, The |Houghton Weavers|||||Woody Mann|||||Rogers, Rusty |Titanic Ship of Dreams|||||||
|Beginning?Introduction To Iris|Steve Chastain|Diesel Doug and the Long Haul Truckers |||Gentlewalker  |The House Band|||||Barbara Manning|||||Rogers, Sandy |Bill Shirley|||||||
|Begley/Cooney|Maire Ni Chathasaigh|Diffie, Joe  |||Gibson Brothers |Cisco Houston|||||Matt Manning|||||Rollin' River Band |Shockabilly|||||||
|Beignet Yisrael|Anne Chaurand|Digney Fignus |||Girton, Amy |Mark Howard|||||Patricio Manns|||||Rosario, Tony |Michelle Shocked|||||||
|Harry Belafonte|Suzanne Chawner|DiMarco, Kelsey |||Glaze, Rick |Danielle Howle & the Tantrums|||||Jodie Manross|||||Roycroft, Raebekah |Jon Sholle|||||||
|Bell & Shore||Dixie Express |||Good Brothers |Ray Wylie Hubbard|||||David Mansfield|||||Rushlow, Tim |Shooglenifty|||||||
|Derek Bell|Bob Cheevers|Dobbins, Dean |||Goodman, Michael |Dan Huckabee|||||Margaret Barry|||||Rusty Hudelson & Tania Moody |Susan Shore|||||||
|Ray Bell|Jie?Bing Chen|Dobbs, Susie |||Gorden, CJ |Bill Hudson|||||Jayne Margo?Reby|||||Ryan Casper Band, The |Shotts & Dykehead|||||||
|Vince Bell|Chenille Sisters|Dodd, Deryl |||Gracie, John |Laura Huemer|||||Mariachi|||||Ryan T. and the Roosters |Show Of Hands ; http://www.showofhands.co.uk/|||||||
|Peter Bellamy|Cherish The Ladies|Don't Quit Your Day Job Players |||Graham, Bret |Brian Hughes|||||Mariachi Mexico De Pepe Villa||||||Greg Shrader|||||||
|Belle & Sebastian|Steve Cheseborough|Doolin, Len |||Grant, Stephanie ||||||Marian Anderson||||||Sally Shuffield|||||||
|Belleville A Capella Choir|Vic Chesnutt|Double Shot |||Gravatt, Wil |David Hughes|||||Rose Marie||||||George Shuffler|||||||
|Etty Ben?Zaken|Gina Chiala|DoublnotSpyz |||Gray, Chris |Hughes/Collins|||||Mike Marino||||||Sidhe|||||||
|Steve Benbow & Strawberry Hill Boys|Chief Jim Billie|Doug Stevens and The Outband |||Gray, Dan |Alan Hull|||||Bradley Mariska||||||Paul Siebel|||||||
|Fred Benedetti|Chieftains, The ; http://www.irish.com/|Dougherty, Paul |||Great Divide, The  |Dakota Dave Hull|||||Mark Simos & Friends||||||Dick Siegel|||||||
|Jason Bennett|Children Of Selma|Drake, Dusty|||Green, Casey Lee |Humblebums|||||Paul Mark||||||Sileas|||||||
|Martyn Bennett|Children's Chanukah|Due South |||Green, Heather |Marcus Hummon|||||Markus||||||Silent Bear|||||||
|Emile Benoit|Chilli Willi & The Red Hot Peppers|Duff, Mary |||Gregory, Adam  |Annie Humphrey|||||Pat Marnane||||||Silly Sisters|||||||
|Robb Benson|Alex Chilton|Dunlap, Julie |||Grez, Bob |Mark Humphreys|||||Kevin J. Marquis||||||Silly Wizard|||||||
|Ferenc Beres|Choupique||||Groobees |Hungry Bill|||||Jan Marra||||||Shel Silverstein|||||||
|Jennifer Berezan|Frank Christian||||Guns 4 Hire ||||||Chris Mars||||||Kol Simcha|||||||
|Kirsten Braten Berg|Meg Christian||||Gustafson, Wylie  ||||||Michaela Foster Marsh||||||Simon|||||||
|Mary Bergin|Emery Christiansen||||Gypsy Troubadours |Richard Hunter|||||Brian Marshall & His Tex?Slavik Playboys||||||Sarina Simoom|||||||
|Richard Berman|Christine Fraser Ramsey||||Gypsy Wranglers |Robert Hunter|||||Mike Marshall||||||Jessica Ruby Simpson|||||||
|Dan Bern ; http://www.danbern.com/|Margaret Christl|||||Willie Hunter|||||||||||Martin Simpson|||||||
|Steven Bernstein|Christmas Jug Band|||||Lisa Hunter|||||Martin Stephenson||||||Jim Sims|||||||
|Heidi Berry|Stephen Christoff|||||Hunter/Tullch|||||||||||Sindacato|||||||
|Cindy Lee Berryhill|Church Of God & Saints Of Chri|||||Michael Hurley|||||Bob Martin||||||Sirens|||||||
|Mimi Bessette|Cindy Church|||||Ross Hurley|||||Mary Martin||||||Ballake Sissoko|||||||
|Best Of Irish Folk|Rudy Cipolla|||||Ashley Hutchings|||||Vince Martin||||||Sisters 1: Folksong|||||||
|The Best Of Kicking Mule Records (Series)|Circuit Riders|||||Bill Hutton|||||||||||Sivuca|||||||
|Best Of Scottish Pipe Bands &|City of Washington Pipe Band|||||Walter Hyatt|||||John Martyn ; http://www.johnmartyn.net/||||||George Siwsann|||||||
|The Best Of The Columbia Records Radio Hour (Series)|Civil War 1861?65 (Series)|||||Hyra/Bush|||||Jed Marum||||||Ricky Skaggs|||||||
|Maria Bethania|Civil War Collection||||||||||Marcy Marxer||||||Skara Brae|||||||
|Betty|Jed Clampit||||||||||Mary Hall Surface and David Maddox||||||John Skelton|||||||
|Alex Bevan|Clan|||||Rolf Harris ; http://www.rolfharris.com/|||||Mary McCaslin||||||Skillet Lickers|||||||
|Vitaliy V. Bezrodnov|The Clancy Brothers|||||Sarah Hart ; http://www.sarahhart.net/|||||Peter, Paul & Mary||||||Patrick Sky|||||||
|Vishwa Mohan Bhatt||||||Deborah Henson-Conant ; http://hipharp.com/|||||Marys||||||Skyedance|||||||
|Bibb/Peters||||||Hunters & Collectors ; http://www.humanfrailty.com/|||||John Mason||||||Skylark|||||||
|Big Beat Combo|The Clancy Children||||||||||David Massengill||||||Sleazy Geezer|||||||
|Big Boy Henry|Clancy O'Connell & Clancy||||||||||Masters Of The Panpipes (Series)||||||Sleepy James|||||||
|Big Happy Crowd|Liam Clancy||||||||||Masters Of Turkish Music||||||P.F. Sloan|||||||
|Big League Babe (Series)|Willie Clancy|||||Haggard, Jerry |||||Declan Masterson||||||Sandor Slomovits|||||||
|Big Red G|Clannad|||||Haggard, Steve |||||Takaaki Masuko||||||Vedran Smailovic|||||||
|Big Wooden Radio ; http://www.bigwoodenradio.com/|Sam Clanton|||||Hahn, Dave |||||Sasha Matson||||||Small Potatoes|||||||
|Big Three|Anni Clark|||||Hale, Alan Spencer  |||||Matthew Lyon and Christine Dickinson||||||Fred Small|||||||
|Theodore Bikel|David Clark|||||Hall, Tom T.  |||||||||||Judy Small|||||||
|Sophia Bilides|Gil Clark|||||Hamilton, Chad |||||Ian Matthews||||||Smalltalk|||||||
|Bill Monroe (Tribute)|Guy Clark|||||Hannigan, Katrina |||||Jennifer Matthews||||||Roy Smeck|||||||
|Bill Staines|Michael Clark|||||Hannon, Larry |||||Julie Matthews||||||Jessie Smelter|||||||
|Billy Pilgrim|W. C. Clark|||||Hanson, Jennifer |||||Wall Matthews||||||Kenny Smilovitch|||||||
|Nick Binkley|Terry Clarke|||||Hanson, Julianne |||||Matthews/Greene||||||Jack Smith|||||||
|Bird In The Bush|Classic Ceili Bands|||||Hard Drive Country |||||Maxwell Street Klezmer Band||||||Jack Smith (Spoken)|||||||
|Tony Bird|Classic Railroad Songs (Rounder Series)|||||Harden, Rick |||||Bill Maxwell||||||Smith Sisters|||||||
|Birmingham Sunlights|Leslie Claussen|||||Harris and Ryden |||||Tom May||||||Cyntia Smith|||||||
|The Bis?quits|Lee Clayton|||||Hatt Trick |||||Peter Mayer||||||Darden Smith|||||||
|Rachel Bissex|Paul Clayton|||||Hawkins, Brad  |||||Mac McAnally||||||Debi Smith|||||||
|Jim Bizer|Slaid Cleaves|||||Hawkins, David |||||Chuck McCabe||||||Doug Smith|||||||
|The Black Family|Peter Clemens|||||Hawkins, Harold Hawkshaw |||||Sean McCabe|||||||||||||
|Black Tape For A Blue Girl|Bill Clement|||||Haynes, Franklin |||||Leo McCaffrey|||||||||||||
|Black Watch Pipe Band|David Clement|||||Haynes, Leif Eddy |||||Deidre McCalla||||||Elliott Smith|||||||
|Frances Black|Paul C. Clements|||||Haywire |||||Graig McCallum||||||Gregg Smith|||||||
|Marc Black|Steve Cloutier|||||Hazlewood, Lee |||||McCalmans||||||Jack Smith|||||||
|Mary Black ; http://www.mary-black.net/|Myles Cochran|||||Hedspeth, Troy |||||James McCandless||||||Jimmy Smith|||||||
|Randy Black|Bruce Cockburn|||||Hem |||||Michael McCann||||||Leslie Smith|||||||
|Black/Goss|Matthew Coen|||||Henry, Travis |||||Kathy McCarty||||||Michael Smith|||||||
|Blackeyed Biddy|John Cohen|||||High Country |||||McCaslin/Ringer||||||Stephan Smith|||||||
|Blackgirls|Leonard Cohen ; http://www.leonardcohen.com/|||||High, Wide and Handsome |||||Lydia McCauley||||||Chris Smither|||||||
|Norman Blake & Tony Rice|Sonya Cohen|||||Hillger, Mike |||||Debby McClatchy||||||Smithfield Fair|||||||
|Nancy Blake|Steven Martin Cohen|||||Hodge, Phil |||||Carol McComb||||||Smoky Mountain Hymns (Series)|||||||
|Norman Blake|Patti Cohenour|||||Hoffman, Billy |||||Jess McCombs||||||Snow Angels|||||||
|Michael Kelly Blanchard|Coinneach|||||Holmes, Monty  |||||Billy McComiskey||||||Aaron Snow|||||||
|Yolanda Blanco|Curtis Coleman|||||Hondo |||||McComiskey/Sproule/Carroll||||||Michael Snow|||||||
|Nicholas Blanton|Michael Coleman|||||Honky Tonk Confidential |||||Cathal McConnell||||||Phoebe Snow|||||||
|The Blarney Singers|William Stanley Coleman|||||Hooper, Danny |||||John McCormack||||||Jill Sobule|||||||
|Blekinge Spelmansforbund|Johnny Collins|||||Houston, Dale |||||McCoury Brothers||||||Social Harp|||||||
|Valerie Blessley|Judy Collins ; http://www.judycollins.com/|||||Houston, Tracey K. |||||Del McCoury||||||Solas|||||||
|Blimp|Kathleen Collins|||||Howard, Lee |||||||||||Solid Air|||||||
|Blindman's Holiday|Shirley Collins|||||Hugg, Dann |||||Gordeanna McCulloch||||||Jamie Solow|||||||
|Luka Bloom|Christine Collister|||||Hughes, Jeff |||||Ed McCurdy||||||Soma|||||||
|Blow The Man Down|Colors Of The World (Series)|||||Hunter, Tommy |||||John McCusker||||||Song|||||||
|Blue Ribbon (Easydisc Series)|Donna Colton||||||||||John McCutcheon ; http://www.folkmusic.com/||||||Songs From Ireland|||||||
|Blue Ridge Mountain (Series)|John Coltrane||||||||||John McDermott (Tenor)||||||Songs Of Ireland|||||||
|John Blue|Columbia Historic Edition (Series)||||||||||Michael McDermott||||||Songs Of Irish Freedom|||||||
|Bluebeat|Shawn Colvin||||||||||Alastair McDonald||||||Songs Of The Pioneers: Hits Of|||||||
|Bluegrass Instrumental Recordings (Pinecastle Series)|Comanche Moon||||||||||Jeff McDonald||||||Songs Of The Travelling People|||||||
|Bluegrass Mandolin Ensemble|Common Ground||||||||||Shelagh McDonald||||||Songs You Know By Heart (Series)|||||||
|Bluegrass Police|Common Man Singers||||||||||Steven McDonald||||||Marty Sonnek|||||||
|Bluestein Family|Josh Condit||||||||||Kate McDonnell||||||Sons Of The Desert|||||||
|Evo Bluestein|Congressional Chorus||||||||||Megon McDonough||||||Sons Of The Never Wrong|||||||
|The Bluesville Years (Series)|Bobby Conn||||||||||Fred McDowell||||||Sons Of The San Joaquin|||||||
|Hugh Blumenfeld|Connemara||||||||||John McElderry||||||Lief Sorbye|||||||
|Boarding Party|Bill Connet||||||||||Eleanor McEvoy||||||Rosalie Sorrels|||||||
|Ginger Boatwright|Dick Connette||||||||||Johnny McEvoy||||||Soul Of Ireland|||||||
|Bob Dylan (Tribute)|Kevin Connolly||||||||||Andy McGann||||||Souled American|||||||
|Bob Pegritz & Friends|Rita Connolly||||||||||Eileen McGann||||||The Sound Of Music (Related Recordings)|||||||
|James Bobchak|Seamus Connolly||||||||||Kate & Anna McGarrigle ; http://www.mcgarrigles.com/||||||Sounds Of Brittany|||||||
|Bobs|Don Conoscenti||||||||||Kieran McGee||||||Sounds Of Scotland|||||||
|Boggs|Conrad Herwig Quintet||||||||||Howard McGillin||||||Soundtrack For A Century (Series)|||||||
|Dock Boggs|Tony Conrad||||||||||Patrick McGinley||||||J.D. Souther|||||||
|Eric Bogle|Consumer Electronics||||||||||Arty McGlynn||||||Southern Journey (Rounder Series)|||||||
|Bohinta|Continental Divide||||||||||Betsy McGovern||||||Souvenir Of Ireland|||||||
|Spencer Bohren|Patrick Conway||||||||||Barry McGuire||||||Tim Sparks|||||||
|Boiled In Lead|Ry Cooder||||||||||Seamus McGuire||||||Alexander "Skip" Spence|||||||
|Bok Muir & Trickett|Barbara Cook||||||||||Allan McHale||||||Joseph Spence|||||||
|Gordon Bok|Mark Cool||||||||||||||||Robin Spielberg|||||||
|Ray Bonneville|Coolin'||||||||||Ellen McIllwaine||||||Davy Spillane ; http://www.davyspillane.com/|||||||
|Bonnie Old Scotland|Joyce Cooling||||||||||Joe & Antoinette McKenna||||||Spinners|||||||
|Boone Creek|Andy Cooney||||||||||Loreena McKennitt ; http://www.quinlanroad.com/||||||Spirit|||||||
|Boston Camerata|Coope Boyes & Simpson||||||||||Susan McKeown||||||Spirit Fiddle|||||||
|The Bothy Band|Dana Cooper||||||||||||||||Spirit Of Eden|||||||
