|||||||||||||||||||||||||||||||||||||||||||||||||||
|Big George Jackson Band|||||||||||Moye/Brown/Raashiek||||||Bob Stewart|||||||||Bob Mintzer||||||||||||||||||||||||
|Big Joe & The Dynaflows|||||||||||Moye/Williamson||||||Grant Stewart|||||||||Bob Mintzer Big Band||||||||||||||||||||||||
|Big Maceo|||||||||||Wolfgang Amadeus Mozart||||||Helyne Stewart|||||||||Bob Moses||||||||||||||||||||||||
|Big Maybelle|||||||||||Mr. D||||||Jared Stewart|||||||||Bob Nell||||||||||||||||||||||||
|Big Rhythm Combo|||||||||||Mr. Groove||||||Jimmy Stewart|||||||||Bob Nieske's Wolf Soup||||||||||||||||||||||||
|Big Roll Band|||||||||||George Mraz||||||Louis Trio Stewart|||||||||Bob Noval Orchestra, The ||||||||||||||||||||||||
|Big Shoulders|||||||||||Mrs. Fun|||||||||||||||Bob Ostertag||||||||||||||||||||||||
|Big Sky Mudflaps|||||||||||Bheki Mseleku||||||Michael "Patches" Stewart|||||||||Bob Pilsbury||||||||||||||||||||||||
|The Big Three Trio|||||||||||Muddy Waters||||||Rex Stewart|||||||||Bob Piorun and Kevin Dorsey||||||||||||||||||||||||
|Big Time Sarah & The BTS Express|||||||||||Mueller Group||||||Rod "Stewbonz" Stewart|||||||||Bob Schoen||||||||||||||||||||||||
|Big Town Playboys|||||||||||Tommy Muellner||||||Slam Stewart|||||||||Bob Schulz||||||||||||||||||||||||
|Big Twist & Mellow Fellows|||||||||||Muffins||||||Stewart/Holley|||||||||Bob Scobey||||||||||||||||||||||||
|Big Walter|||||||||||||||||Stewart/Manone|||||||||Bob Scobey's Frisco Band||||||||||||||||||||||||
|Barney Bigard|||||||||||Idris Muhammad||||||Park Stickney|||||||||Bob Selvin||||||||||||||||||||||||
|Esther Bigeou|||||||||||Peter Muir||||||Christoph Stiefel|||||||||Bob Siebert||||||||||||||||||||||||
|The Bihlman Bros.|||||||||||Mujician||||||Don Stiernberg|||||||||Bob Sneider||||||||||||||||||||||||
|Bill Barrett Quartet|||||||||||Shigeharu Mukai||||||Stimmhorn|||||||||Bob Stata||||||||||||||||||||||||
|Bill Gaither Trio|||||||||||Ronald Muldrow||||||R. L. Stine|||||||||Bob Stewart||||||||||||||||||||||||
|Billy Barnett Band|||||||||||Henriette Muller||||||Jeff Quartet Stitely|||||||||||||||||||||||||||||||||
|Billy Branch & the Sons of Blues|||||||||||Robert Muller||||||Sonny Stitt|||||||||Bob Strong||||||||||||||||||||||||
|Billy Price Band|||||||||||Gerry Mulligan||||||Stitt/Edison/Davis|||||||||Bob Swing Three Hagart||||||||||||||||||||||||
|Bird Of Paradise Orchestra|||||||||||Mundell Lowe Quartet||||||Jay Stocker|||||||||Bob Thompson||||||||||||||||||||||||
|Duffy Bishop Band|||||||||||Munk||||||Marcus Stockhausen|||||||||Bob Wilber||||||||||||||||||||||||
|Elvin Bishop|||||||||||Carli Munoz||||||Simon Stockhausen|||||||||Bob Willoughby||||||||||||||||||||||||
|Billy Bizor|||||||||||Luis Munoz||||||Stockhausen/Peacock/Babel/Otta|||||||||Bobbe Norris||||||||||||||||||||||||
|Balck & White|||||||||||Doug Munro||||||Stockholm Jazz Orch/Mcneely|||||||||Bobbi Humphrey||||||||||||||||||||||||
|Black Ace|||||||||||Matt Monro||||||Stoker|||||||||Bobbi Sherron||||||||||||||||||||||||
|Black Boy Shine|||||||||||Pam Munter||||||Irving Stokes|||||||||Bobbie Norman||||||||||||||||||||||||
|Black Cat|||||||||||Joe Muranyi||||||Richard Stoltzman|||||||||Bobby Battle Quartet||||||||||||||||||||||||
|Black Ivory|||||||||||||||||The Storyville Stompers|||||||||Bobby Bradford||||||||||||||||||||||||
|Black Jack Blues Band|||||||||||Yohichi Murata||||||Lew Stone|||||||||Bobby Broom||||||||||||||||||||||||
|The Black Shadows|||||||||||Lyle Murphy||||||Erick Storckman|||||||||Bobby Byrd||||||||||||||||||||||||
|Jimmy Carl Black|||||||||||Mark Murphy||||||Nina Storey|||||||||Bobby Caldwell||||||||||||||||||||||||
|Neal Black & the Healers|||||||||||Rose Murphy||||||Stormy Ladies|||||||||Bobby Carcasses||||||||||||||||||||||||
|Otis Blackwell|||||||||||Turk Murphy||||||Dave & Tone Sharks Storrs|||||||||Bobby Enriquez||||||||||||||||||||||||
|Scrapper Blackwell|||||||||||Murphy/Van Dkye Trio||||||Story Of (Series)|||||||||Bobby Gordon||||||||||||||||||||||||
|Big Al Blake|||||||||||Murphy/Watters||||||Tim Story|||||||||Bobby Hackett||||||||||||||||||||||||
|Blind Blake|||||||||||David Murray||||||Storyville Jassband|||||||||Bobby Henderson||||||||||||||||||||||||
|Cicero Blake|||||||||||Ron Murray||||||Stowell|||||||||Bobby Hutcherson||||||||||||||||||||||||
|Eubie Blake|||||||||||Sunny Murray||||||Straight Ahead|||||||||Bobby Jaspar||||||||||||||||||||||||
|Johnny Blakey|||||||||||Murray/Gayle||||||Straight Beat|||||||||Bobby Jones||||||||||||||||||||||||
|Bobby "Blue" Bland|||||||||||Murray/Graves||||||Phillip Strange|||||||||Bobby Jones & The New Life||||||||||||||||||||||||
|Joe Blanda|||||||||||Murray/Hopkins||||||The Strange‑Hutchens Ensemble|||||||||Bobby King||||||||||||||||||||||||
|Bleeker St.|||||||||||Alex Murzyn||||||Stranger|||||||||Bobby Knight||||||||||||||||||||||||
|The Blind Boys Of Alabama|||||||||||Spontaneous Music Ensemble||||||Michael Strassen|||||||||Bobby Konders||||||||||||||||||||||||
|Blind Rhino|||||||||||Music Ensemle of Benares||||||Strata Institute|||||||||Bobby Lewis||||||||||||||||||||||||
|Blindside Blues Band|||||||||||Music For A Bachelor's Den (Series)||||||Stratobrado|||||||||Bobby Lyle||||||||||||||||||||||||
|Marc Blitzstein|||||||||||Music For Mechanical Instrumen||||||Ed Strauman|||||||||Bobby Matos||||||||||||||||||||||||
|Rory Block|||||||||||Music Inc.||||||Igor Stravinski|||||||||Bobby Mc Ferrin||||||||||||||||||||||||
|Blodwyn Pig|||||||||||The Music Man (Related Recordings)||||||Billy Strayhorn|||||||||Bobby Militello||||||||||||||||||||||||
|Michael Bloomfield|||||||||||Music Of Armenia (Series)||||||Strazz|||||||||Bobby Previte||||||||||||||||||||||||
|Blowin' Smoke Rhythm & Blues Band|||||||||||Music Of Bali (Celestial Harmonies Series)||||||Australian Creole|||||||||Bobby Routch||||||||||||||||||||||||
|Blue Band, The|||||||||||Music Of The War Years (EMI Series)||||||Street Jazz II|||||||||Bobby Sanabria||||||||||||||||||||||||
|Blue by Nature|||||||||||Music Revelation Ensemble||||||Strength In Numbers|||||||||Bobby Scott & His Trio||||||||||||||||||||||||
|Blue Eyed Devils, The|||||||||||Musical Meals (Series)||||||Simon Stribling|||||||||Bobby Shew||||||||||||||||||||||||
|Blue Heat|||||||||||Musicians Of Praise||||||Strictly Big Band|||||||||Bobby Short and his Orchestra||||||||||||||||||||||||
|Blue Horn|||||||||||Michael Musillami||||||String Trio Of New York|||||||||Bobby Smith||||||||||||||||||||||||
|Blue Lou & Accusations|||||||||||Romana Mussolini & Frien||||||String of Pearls|||||||||Bobby Syvarth Combo ||||||||||||||||||||||||
|Blue Louie|||||||||||Romano Mussolini||||||String of Pearls Band|||||||||Bobby Timmons||||||||||||||||||||||||
|Blue Lunch|||||||||||||||||Byron Stripling|||||||||Bobby Troup||||||||||||||||||||||||
|Blue Mother Tupelo|||||||||||Wolfgang Muthspiel||||||Billy Stritch|||||||||Bobby Watson||||||||||||||||||||||||
|Blue Onion|||||||||||Muthspiel/Peacock/Muthspiel/Mo||||||Shannon Strode|||||||||Bobo Stenson Trio||||||||||||||||||||||||
|Blue Pearls, The|||||||||||Mwalim||||||Bob Strong|||||||||Bob's Diner||||||||||||||||||||||||
|Blue Rapture|||||||||||My Fair Lady (Related Recordings)||||||Strunz & Farah|||||||||Bock & Blu||||||||||||||||||||||||
|Blue Stew|||||||||||My Funny Valentine||||||Rory Stuart|||||||||Boday||||||||||||||||||||||||
|Blue Suede Shrews|||||||||||Amina Claudine Myers||||||Clyde Stubblefield|||||||||Boggie Woogie Piano||||||||||||||||||||||||
|Blue Things|||||||||||Terry Myers||||||John Stubblefield|||||||||Boko Maru||||||||||||||||||||||||
|Blue Yule|||||||||||Jamie Myerson||||||Fredy Studer|||||||||||||||||||||||||||||||||
|Blue Zinc|||||||||||Mynta||||||Daryl Stuermer|||||||||Bola Sete||||||||||||||||||||||||
|Blue Larry Blue|||||||||||||||||Stuff|||||||||Boland Clarke||||||||||||||||||||||||
|Blue-Eyed Soul|||||||||||Myth Science||||||Jule Styne|||||||||Bolcom and Morris||||||||||||||||||||||||
|Buddy Blue|||||||||||||||||L. Subramaniam|||||||||Bolcom/Morris||||||||||||||||||||||||
|Little Joe Blue|||||||||||||||||Suburban Alphabet|||||||||Bolivar||||||||||||||||||||||||
|The Blue?Ball?Band|||||||||||||||||Rod Sudduth|||||||||Boll Weevil Jazz Band||||||||||||||||||||||||
|Bluebeat|||||||||||Mark Kramer Trios, The ||||||Dick Sudhalter|||||||||Bon||||||||||||||||||||||||
|Bluebirds|||||||||||Marriott Jazz Quintet ||||||Sue Tucker|||||||||Bona Fide||||||||||||||||||||||||
|Bluebone|||||||||||Marshall Art Shapiro & Friends ||||||Suede (Soft Rock/Pop/Jazz)|||||||||Boney James||||||||||||||||||||||||
|Bluecat Blues Band|||||||||||Mat Elliott Quartet ||||||Sugarman Three|||||||||Bongo Kings||||||||||||||||||||||||
|Bluegills|||||||||||Mathematicians ||||||Idrees Sulieman|||||||||Bonifas Quartet||||||||||||||||||||||||
|Bluejeans|||||||||||Matt Jorgensen +451 ||||||The Sullivan Years (Series)|||||||||Boodlers||||||||||||||||||||||||
|Bluerunners|||||||||||Matt Maher Group, The ||||||Ira Sullivan|||||||||Boogie Beat||||||||||||||||||||||||
|Blues & Beer|||||||||||Matt Roberts Quintet, The ||||||KT Sullivan|||||||||Boogie Blues||||||||||||||||||||||||
|Blues 'N' Trouble|||||||||||Medeski Martin & Wood |||||||||||||||Boogie The Joint||||||||||||||||||||||||
|The Blues Band|||||||||||Metalwood ||||||Maxine Sullivan|||||||||Boogie Woogie||||||||||||||||||||||||
|Blues Boy Willie|||||||||||Mezzoforte |||||||||||||||Boogie Woogie Company||||||||||||||||||||||||
|Blues Broers, The|||||||||||Mike Petrone Trio ||||||Joe Sullivan|||||||||Booker Ervin||||||||||||||||||||||||
|Blues Burners|||||||||||Miracle Orchestra ||||||Sullivan/Griffin|||||||||Booker Little||||||||||||||||||||||||
|Blues Caravan|||||||||||Miss Otis Regrets ||||||Sullivan/Haggart/Isaacs|||||||||Booker T. Laury||||||||||||||||||||||||
|Blues Cat Alley|||||||||||Modern Guitar Quintet ||||||Sullivan/Kirby|||||||||Boots & His Buddies||||||||||||||||||||||||
|Blues Co?Op|||||||||||Modern Jazz Quartet  ||||||Sullivan/Marsola/Waller/Balley|||||||||Boots Randolph||||||||||||||||||||||||
|Blues Company|||||||||||Modjango ||||||Sullivan/Wilber|||||||||Bop Brothers||||||||||||||||||||||||
|Blues Devils|||||||||||Mood Jazz ||||||The Sultans of Swing|||||||||Bop Session||||||||||||||||||||||||
|Blues etc|||||||||||||||||Stan Sulzmann|||||||||Bopology ||||||||||||||||||||||||
|Blues Flux Delux|||||||||||||||||Hubert Sumlin|||||||||Borah Bergman||||||||||||||||||||||||
|Blues Hawks|||||||||||||||||Summer Solstice (Windham Hill Series)|||||||||Boris Kovac||||||||||||||||||||||||
|The Blues Jumpers|||||||||||||||||J.B. Summers & The Blues Shooters|||||||||Bossa Brava (Series)||||||||||||||||||||||||
|Blues Notions|||||||||||Mammina, Jenna ||||||Andy Summers|||||||||Bossa Cuca Nova||||||||||||||||||||||||
|The Blues Persuaders|||||||||||Mann, Trudi ||||||Harold Summey|||||||||Bosse Broberg||||||||||||||||||||||||
|Blues Plate Special|||||||||||Manuel, Phillip ||||||Summit Meeting|||||||||Boston Art Quartet (BAQ)||||||||||||||||||||||||
|Blues Project|||||||||||Margolis, Kitty ||||||Summit Reunion|||||||||Boston Brass||||||||||||||||||||||||
|Blues Queen Sylvia|||||||||||Marie, Rene ||||||Sun Ra|||||||||Boston Jazz Ensemble||||||||||||||||||||||||
|Blues Stop|||||||||||Martinson, Diane ||||||Sun Ra (Tribute)|||||||||Boston Pops Orchestra||||||||||||||||||||||||
|Blues Underground|||||||||||Mathé, Christiane ||||||Sunny Murray Trio|||||||||Boswell Sisters||||||||||||||||||||||||
|Bluesapolooza|||||||||||Matthews, Sue |||||||||||||||Boulevard Big Band||||||||||||||||||||||||
|Blueshawk|||||||||||McCorkle, Susannah ||||||Sunshine Skiffle Band|||||||||Boulevard Of Broken Dreams||||||||||||||||||||||||
|Bluesman|||||||||||McFerrin, Bobby ||||||Suonsaari/Pedersen/Doky|||||||||Bourbon Street Stompers||||||||||||||||||||||||
|BluesPort|||||||||||McKinley, Cassandre ||||||Super Sisters|||||||||Bourcier Julin & Wolff||||||||||||||||||||||||
|Bluesway Express|||||||||||McRae, Carmen ||||||Supernova (Jazz)|||||||||Boxing Gandhis||||||||||||||||||||||||
|Bluetones|||||||||||McShee, Jacqui||||||Supersax|||||||||Boyd Raeburn||||||||||||||||||||||||
|Bluiett Baritone Saxophone Group|||||||||||Medlyn, Helen & Dodd, Penny ||||||Ron Surace|||||||||Boyd, Johnny ||||||||||||||||||||||||
|Jimmy Blythe|||||||||||Melancon, Gloria ||||||Surge|||||||||Bozo Allegro||||||||||||||||||||||||
|Boba Jazz Band|||||||||||Mercer, Mabel ||||||John Surman|||||||||Bpd||||||||||||||||||||||||
|Lucille Bogan|||||||||||Mills, Florence ||||||Surman/Bley/Peacock/Oxley|||||||||Brad Dutz||||||||||||||||||||||||
|Martin Bogan & The Armstrongs|||||||||||Mir, Jennifer ||||||Surman/Dejohnette|||||||||Brad Goode||||||||||||||||||||||||
|Deanna Bogart|||||||||||Mitchell, Joni ||||||Surman/Warren|||||||||Brad Jones AKA Alias||||||||||||||||||||||||
|Dock Boggs|||||||||||Monheit, Jane  ||||||Suru|||||||||Brad Maule||||||||||||||||||||||||
|Spencer Bohren|||||||||||Moore, Robert ||||||Susan Weinert|||||||||Brad Mehldau||||||||||||||||||||||||
|Claude Bolling|||||||||||Moore, Willis ||||||Susie Arioli Swing Band|||||||||Brad Shepik & The Commuters||||||||||||||||||||||||
|Billy Bonds|||||||||||Murray, Pat||||||Foday Musa Suso|||||||||Brad Smith||||||||||||||||||||||||
|Bone Doctors|||||||||||||||||Ralph Sutton|||||||||Bradford-Carter Quintent||||||||||||||||||||||||
|Juke Boy Bonner|||||||||||||||||Tierney Sutton|||||||||Bradley Joseph||||||||||||||||||||||||
|Boogie Bob|||||||||||||||||Bill Sveglini|||||||||Bradley Parker||||||||||||||||||||||||
|Boogie Kings|||||||||||Mack Malone and the Swing Machine ||||||Svenska Hotkvintetten|||||||||Brand New Heavies||||||||||||||||||||||||
|The Boogie Woogie Boys|||||||||||Money Plays 8 ||||||Bo Svensson|||||||||Brand X||||||||||||||||||||||||
|Boogiemen|||||||||||Mood Swings Big Band ||||||Esbjorn Trio Svensson|||||||||Brande International Music Wor||||||||||||||||||||||||
|Roy Book Binder|||||||||||Moonlighters, The||||||Ewan Quartet Svensson|||||||||Brandon Fields||||||||||||||||||||||||
|James Booker|||||||||||||||||Ewan Trio Svensson|||||||||Branford Marsalis||||||||||||||||||||||||
|Boots & His Buddies|||||||||||||||||Neil Quintet Swainson|||||||||Brannan Lane||||||||||||||||||||||||
|Helen Boudreaux|||||||||||||||||Steve Swallow|||||||||Brasilia||||||||||||||||||||||||
|Boudreaux/Bergeron|||||||||||||||||John Swana|||||||||Brass Connection||||||||||||||||||||||||
|Jean?Paul Bourelly|||||||||||||||||John Quintet Swana|||||||||Brass Menagerie||||||||||||||||||||||||
|Fiddlin' Frenchie Bourke|||||||||||||||||John Sextet Swana|||||||||Brass Tracks Jazz Orchestra||||||||||||||||||||||||
|Bill Bourne|||||||||||||||||Swana; Magnarelli Sextet|||||||||Brave New World (ZYX Series)||||||||||||||||||||||||
|Robin Huw Bowen|||||||||||||||||Harvie Swartz & Eye Contact|||||||||Bray, Frank ||||||||||||||||||||||||
|Bowerman, Jude|||||||||||||||||Garnet Sweatshirt|||||||||Brazil||||||||||||||||||||||||
|Ray Bob Bowman|||||||||||||||||Swed|||||||||Brazil Samba Jazz (Series)||||||||||||||||||||||||
|Pat Boyack & The Prowlers|||||||||||||||||Swedish Jazz (Series)|||||||||Brazilian Contemporary Instrum||||||||||||||||||||||||
|Bobby Boyd|||||||||||||||||Swedish Jazz Kings|||||||||Brazilian Horizons (Series)||||||||||||||||||||||||
|Eddie Boyd|||||||||||||||||Swedish Jazz Piano|||||||||Breach/Smith||||||||||||||||||||||||
|The Boys Choir of Harlem|||||||||||||||||Swedish Orchestra Of Jazz Comp|||||||||Bread & Butter||||||||||||||||||||||||
|Ishman Bracey & Charley Taylor|||||||||||||||||Swedish Sax Septet|||||||||Breakwater ||||||||||||||||||||||||
|Perry Bradford|||||||||||||||||Sweet Basil Trio|||||||||Brecher, Kayle ||||||||||||||||||||||||
|Tommie Bradley||||||||||||||||||||||||||Brecker Brothers||||||||||||||||||||||||
|Tiny Bradshaw|||||||||||||||||Sweet Petunias|||||||||||||||||||||||||||||||||
|Blue Ice Bragason|||||||||||||||||Matthew Sweet|||||||||Brenda Carol||||||||||||||||||||||||
|Doyle Bramhall|||||||||||||||||Jude Swift|||||||||Brenda Lee||||||||||||||||||||||||
|Doyle Bramhall II|||||||||||||||||Robert Swift|||||||||Brenda Wong Aoki||||||||||||||||||||||||
|Billy Branch|||||||||||||||||Swim Two Birds|||||||||Brennan, John ||||||||||||||||||||||||
|Mary?Ann Brandon|||||||||||||||||Swing City Big Band|||||||||Brew Moore||||||||||||||||||||||||
|Skeeter Brandon & Highway 61|||||||||||||||||Swing Dance Orchestra|||||||||Brian Ales||||||||||||||||||||||||
|Paul Brasch|||||||||||||||||Swing Fever|||||||||Brian Auger & Trinity||||||||||||||||||||||||
|KC Brass|||||||||||||||||Swing Into Christmas|||||||||Brian Auger's Oblivion Express||||||||||||||||||||||||
|Lenny Breau|||||||||||||||||Swing Kings|||||||||Brian Barley Trio||||||||||||||||||||||||
|Jimmy Breaux|||||||||||||||||The Swing Legacy|||||||||Brian Blade||||||||||||||||||||||||
|Clarence Brewer|||||||||||||||||The Swing Machine|||||||||Brian Blade Fellowship||||||||||||||||||||||||
|Eugene Hideaway Bridges|||||||||||||||||Swing Shift|||||||||Brian Bromberg||||||||||||||||||||||||
|John Brim|||||||||||||||||Swing Summit|||||||||Brian Carrick||||||||||||||||||||||||
|Herman Brood|||||||||||||||||Baby! (Series) Swing This|||||||||Brian Culbertson||||||||||||||||||||||||
|Brooklyn All Stars|||||||||||||||||Swing Time|||||||||Brian Evans||||||||||||||||||||||||
|Big Leon Brooks|||||||||||||||||Swing To The Big Bands|||||||||Brian Gephart & Long Quartet||||||||||||||||||||||||
|Freddie Brooks|||||||||||||||||Swing Years|||||||||Brian Green||||||||||||||||||||||||
|Hadda Brooks|||||||||||||||||Swing‑O‑Matics|||||||||Brian Hoeche||||||||||||||||||||||||
|Larry Brooks|||||||||||||||||Swing: The Bands That Did|||||||||Brian Hughes||||||||||||||||||||||||
|Lonnie Brooks|||||||||||||||||Swingerhead|||||||||Brian Jackson||||||||||||||||||||||||
|Ronnie Baker Brooks|||||||||||||||||Swingers (Related Recordings)|||||||||Brian Keenan||||||||||||||||||||||||
|Warren Allen Brooks|||||||||||||||||Swingin' Jazz For Hipsters (Series)|||||||||Brian Krinek||||||||||||||||||||||||
|Big Bill Broonzy|||||||||||||||||Swingin' The Blues (Series)|||||||||Brian Lemon||||||||||||||||||||||||
|Steve Brosky|||||||||||||||||Swingin' To The Big Bands|||||||||Brian Lynch||||||||||||||||||||||||
|Brother Weasel|||||||||||||||||Swinging At The Savoy|||||||||Brian McKnight||||||||||||||||||||||||
|Bruce Broughton|||||||||||||||||Swinging Big Band Christmas|||||||||Brian Scott Bennett||||||||||||||||||||||||
|Donny Broussard|||||||||||||||||Swinging The Blues|||||||||Brian Setzer||||||||||||||||||||||||
|Ada Brown|||||||||||||||||Swingle Singers|||||||||Brian Simpson||||||||||||||||||||||||
|Alberta Brown|||||||||||||||||Swings|||||||||Brian Stokes Mitchell||||||||||||||||||||||||
|Angela Brown & Mighty 45's|||||||||||||||||Swingville All‑Stars|||||||||Brian Tarquin||||||||||||||||||||||||
|Arthur Brown|||||||||||||||||Switzerjazz|||||||||Brian White & Magna Jazz Band||||||||||||||||||||||||
|Bessie Brown|||||||||||||||||Jorge Sylvester|||||||||Brian Withycombe||||||||||||||||||||||||
|Buster Brown|||||||||||||||||Symbiose|||||||||Brice Wassy||||||||||||||||||||||||
|Charles Brown|||||||||||||||||Symphony Of The Stars|||||||||Bricktop's Jazz Babes||||||||||||||||||||||||
|Clarence "Gatemouth" Brown|||||||||||||||||Sylvia Syms|||||||||Bridges||||||||||||||||||||||||
|Denny Brown|||||||||||||||||Sync|||||||||Bridges Of Madison County (Related Recordings)||||||||||||||||||||||||
|Gabriel Brown|||||||||||||||||Synthesis|||||||||Bridgewater, Dee Dee (3) ||||||||||||||||||||||||
|Greg Brown|||||||||||||||||The Synthesizer Workshop|||||||||Briggan Krauss||||||||||||||||||||||||
|Harpdog Brown & The Bloodhound|||||||||||||||||Gabor Szabo|||||||||Brigham Young University||||||||||||||||||||||||
|Hash Brown||||||||||||||||||||||||||Brilliant Corners||||||||||||||||||||||||
|J. T. Brown|||||||||||||||||Ron Szabo|||||||||Briss||||||||||||||||||||||||
|Lee Brown|||||||||||||||||Szakcsi|||||||||Broadway Big Band||||||||||||||||||||||||
|Les Brown|||||||||||||||||Tibor Szemzo|||||||||Bronx Horns||||||||||||||||||||||||
